CustomerID,FirstName,LastName,CreditCardNumber,OrderID,Customer_Occupation,Credit_Card_Number,Order_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Product_ID,Product_Name,Category,Manufacturer,Review_Rating,Delivery_Tracking_ID,Delivery_Type,Delivery_Zip_Code,Transaction_Status,Order_Returned,Order_Delivered_on_Time
335-75-7253,Arely,Wunsch,xxxx-xxxx-xxxx-1875,07aa6fdf-1eb2-4710-a91b-01cb2b323d1a,Actor,12345789029,9006,11/7/2020,11/11/2020,11/15/2020,s5,Logitech,speaker,Logitech,5,9006,Delivery,33127,Approved,0,0
335-50-5981,Judge,Dicki,xxxx-xxxx-xxxx-1115,b19c4478-207f-490a-a79d-d64f4f224d14,Student,12345789026,9087,1/17/2019,1/21/2019,1/25/2019,s2,Bose,speaker,Bose,2,9087,Pickup,33127,Disputed,0,1
883-95-0412,Linda,West,xxxx-xxxx-xxxx-6708,deff2c33-c9f9-429b-a51c-c06bf5eb3d64,Student,12345789028,9517,2/28/2019,3/4/2019,3/8/2019,s4,Harman Kardon,speaker,Harman Kardon,4,9517,Delivery,33127,Approved,1,0
279-33-2701,Caterina,Labadie,xxxx-xxxx-xxxx-7727,35716d6d-b1de-4f98-8635-5a7e2c88a54f,Student,12345789028,9578,1/2/2019,1/6/2019,1/10/2019,s4,Harman Kardon,speaker,Harman Kardon,4,9578,Delivery,33127,Approved,1,0
764-96-2894,Deven,Schmitt,xxxx-xxxx-xxxx-1479,943454d9-90e5-41be-82a1-b94da1e5c898,Actor,12345789029,9720,6/14/2019,6/18/2019,6/22/2019,s5,Logitech,speaker,Logitech,5,9720,Delivery,33127,Approved,0,0
314-06-3709,Nora,Kirlin,xxxx-xxxx-xxxx-6498,e476b47b-edd1-4efa-a280-38b4857f4e48,Ranger,12345789024,9844,7/26/2019,7/30/2019,8/3/2019,s1,Sony,speaker,Sony,4,9844,Delivery,33127,Disputed,0,1
480-13-1295,Reyes,Hansen,xxxx-xxxx-xxxx-7437,c8d31e74-b7e6-4d00-bf19-c4398e222ca4,Student,12345789026,9896,12/10/2019,12/14/2019,12/18/2019,s2,Bose,speaker,Bose,2,9896,Pickup,33127,Disputed,0,1
401-48-1680,Irma,Lowe,xxxx-xxxx-xxxx-7726,2b3f90f4-6fee-4485-ac00-460c17e8d0ce,Banker,12345789027,10150,6/22/2018,6/26/2018,6/30/2018,s3,JBL,speaker,JBL,1,10150,Delivery,33127,Disputed,1,1
617-28-6796,Kamren,Muller,xxxx-xxxx-xxxx-9650,47dbbdbe-66ad-44f4-b928-ff32c5f70dbe,Banker,12345789027,10353,1/17/2018,1/21/2018,1/25/2018,s3,JBL,speaker,JBL,1,10353,Delivery,33127,Disputed,1,1
533-38-2372,Andreanne,Bins,xxxx-xxxx-xxxx-9959,d6d6964c-a66a-4f14-8b08-43e23803652b,Student,12345789028,10410,2/1/2018,2/5/2018,2/9/2018,s4,Harman Kardon,speaker,Harman Kardon,4,10410,Delivery,33127,Approved,1,0
614-57-4143,Giovani,Torphy,xxxx-xxxx-xxxx-9818,807f7531-df3e-4e3e-8c0b-c6b2f44086a4,Actor,12345789029,10529,2/25/2018,3/1/2018,3/5/2018,s5,Logitech,speaker,Logitech,5,10529,Delivery,33127,Approved,0,0
835-78-8327,Jayme,Schowalter,xxxx-xxxx-xxxx-3221,a7bc3280-959b-4ab2-813c-5257e44b4ed9,Actor,12345789029,10731,6/20/2018,6/24/2018,6/28/2018,s5,Logitech,speaker,Logitech,5,10731,Delivery,33127,Approved,0,0
614-57-4143,Giovani,Torphy,xxxx-xxxx-xxxx-9818,2bc609ca-ff54-411c-8cf7-023ae1e001a6,Ranger,12345789024,10872,12/15/2018,12/19/2018,12/23/2018,s1,Sony,speaker,Sony,4,10872,Delivery,33127,Disputed,0,1
598-30-0948,Terrence,Jakubowski,xxxx-xxxx-xxxx-2219,63e4d7fd-473e-4b3a-8b7a-6302f8880b5d,Banker,12345789027,10933,2/18/2020,2/22/2020,2/26/2020,s3,JBL,speaker,JBL,1,10933,Delivery,33127,Disputed,1,1
640-05-8378,Howell,Goldner,xxxx-xxxx-xxxx-4857,c863e274-180c-4ef8-9d72-87f626fb2253,Ranger,12345789024,11062,6/26/2020,6/30/2020,7/4/2020,s1,Sony,speaker,Sony,4,11062,Delivery,33127,Disputed,0,1
614-57-4143,Giovani,Torphy,xxxx-xxxx-xxxx-9818,3b04c50d-454c-4de8-a767-6bbe857c98fd,Actor,12345789029,11265,1/25/2020,1/29/2020,2/2/2020,s5,Logitech,speaker,Logitech,5,11265,Delivery,33127,Approved,0,0
682-09-7565,Sarina,Schaefer,xxxx-xxxx-xxxx-5946,f760b2cc-eee8-4b58-8d15-38697dc7a2eb,Actor,12345789029,11441,2/3/2020,2/7/2020,2/11/2020,s5,Logitech,speaker,Logitech,5,11441,Delivery,33127,Approved,0,0
060-14-7900,Adonis,Christiansen,xxxx-xxxx-xxxx-9460,b2d02353-c79c-46eb-b587-e911a9957dbe,Student,12345789028,11506,6/27/2020,7/1/2020,7/5/2020,s4,Harman Kardon,speaker,Harman Kardon,4,11506,Delivery,33127,Approved,1,0
424-53-0174,Rosalee,Gutkowski,xxxx-xxxx-xxxx-3947,9380ee9c-70fa-401b-84e8-9f485468fa30,Student,12345789028,11590,7/19/2020,7/23/2020,7/27/2020,s4,Harman Kardon,speaker,Harman Kardon,4,11590,Delivery,33127,Approved,1,0
401-48-1680,Irma,Lowe,xxxx-xxxx-xxxx-7726,10ae6b45-46c3-4bdd-8290-02628c2c1563,Actor,12345789029,11614,10/18/2020,10/22/2020,10/26/2020,s5,Logitech,speaker,Logitech,5,11614,Delivery,33127,Approved,0,0
835-78-8327,Jayme,Schowalter,xxxx-xxxx-xxxx-3221,08d839f7-bec6-40c0-89a7-7c597a9271ee,Ranger,12345789024,11756,12/29/2020,1/2/2021,1/6/2021,s1,Sony,speaker,Sony,4,11756,Delivery,33127,Disputed,0,1
711-65-8724,Mariana,Langosh,xxxx-xxxx-xxxx-4362,fbdd86b8-39d9-4107-97ee-86a653da35da,Actor,12345789029,11817,1/26/2019,1/30/2019,2/3/2019,s5,Logitech,speaker,Logitech,5,11817,Delivery,33127,Approved,0,0
471-35-0901,Dayana,Champlin,xxxx-xxxx-xxxx-4027,44a10071-c2fd-4a1d-befd-9b5824ca69a1,Actor,12345789029,11845,2/23/2019,2/27/2019,3/3/2019,s5,Logitech,speaker,Logitech,5,11845,Delivery,33127,Approved,0,0
368-70-6925,Savanna,Muller,xxxx-xxxx-xxxx-8792,23288d44-3c91-49eb-8536-45f08e2287c0,Student,12345789028,12299,1/2/2019,1/6/2019,1/10/2019,s4,Harman Kardon,speaker,Harman Kardon,4,12299,Delivery,33127,Approved,1,0
128-50-2097,Viola,Weissnat,xxxx-xxxx-xxxx-5890,9002275b-8d53-4e5b-bbcf-a1cbb8aa4645,Banker,12345789027,12366,2/12/2019,2/16/2019,2/20/2019,s3,JBL,speaker,JBL,1,12366,Delivery,33127,Disputed,1,1
238-49-2494,Lorenza,Wisoky,xxxx-xxxx-xxxx-7807,a028e775-a823-4533-b88c-9461ddab562e,Actor,12345789029,12418,7/6/2019,7/10/2019,7/14/2019,s5,Logitech,speaker,Logitech,5,12418,Delivery,33127,Approved,0,0
510-62-5724,Anabelle,Nitzsche,xxxx-xxxx-xxxx-2123,28a4d82b-d513-4682-b0de-5eee34c7aa0f,Student,12345789026,12483,6/25/2019,6/29/2019,7/3/2019,s2,Bose,speaker,Bose,2,12483,Pickup,33127,Disputed,0,1
364-54-1766,Donavon,Dicki,xxxx-xxxx-xxxx-3909,fdb7e789-4324-4463-824f-cad893601946,Student,12345789026,12567,7/30/2019,8/3/2019,8/7/2019,s2,Bose,speaker,Bose,2,12567,Pickup,33127,Disputed,0,1
061-96-7709,Vicente,Connelly,xxxx-xxxx-xxxx-0178,7f029c67-4f48-42e7-9f97-c138ecc8c304,Actor,12345789029,12620,12/15/2019,12/19/2019,12/23/2019,s5,Logitech,speaker,Logitech,5,12620,Delivery,33127,Approved,0,0
594-14-6161,Kayley,O'Hara,xxxx-xxxx-xxxx-3439,767d55de-6c07-4d5c-a245-3e49a28750cd,Ranger,12345789024,12733,2/4/2018,2/8/2018,2/12/2018,s1,Sony,speaker,Sony,4,12733,Delivery,33127,Disputed,0,1
041-28-1788,Clara,McKenzie,xxxx-xxxx-xxxx-0903,7c5a86ea-7f29-46ae-986c-36bd3a52fb6a,Actor,12345789029,12761,3/4/2018,3/8/2018,3/12/2018,s5,Logitech,speaker,Logitech,5,12761,Delivery,33127,Approved,0,0
889-14-7698,William,Lubowitz,xxxx-xxxx-xxxx-3665,c56811c5-815f-45d2-912b-d24daf5c366d,Student,12345789028,12794,4/6/2018,4/10/2018,4/14/2018,s4,Harman Kardon,speaker,Harman Kardon,4,12794,Delivery,33127,Approved,1,0
368-61-9259,Guillermo,Torp,xxxx-xxxx-xxxx-0583,d478d7cb-cb85-422b-878c-fa2e988da821,Student,12345789028,12822,5/4/2018,5/8/2018,5/12/2018,s4,Harman Kardon,speaker,Harman Kardon,4,12822,Delivery,33127,Approved,1,0
350-52-4060,Lurline,Runolfsdottir,xxxx-xxxx-xxxx-4229,f955fc6f-4637-462c-ad2b-0a33591f3d44,Actor,12345789030,349,12/14/2020,12/18/2020,12/22/2020,Sony,Sony,tv,Sony,5,349,Delivery,33127,Disputed,0,1
676-23-8589,Albert,Durgan,xxxx-xxxx-xxxx-7128,775a434c-64cb-4737-9f65-3e021e4cd7aa,Actor,12345789030,1288,1/25/2019,1/29/2019,2/2/2019,Sony,Sony,tv,Sony,5,1288,Delivery,33127,Disputed,0,1
680-07-6320,Frederic,Batz,xxxx-xxxx-xxxx-5585,23aebbaa-92b3-41cd-8b6e-057858cace77,Actor,12345789030,3514,10/4/2020,10/8/2020,10/12/2020,Sony,Sony,tv,Sony,5,3514,Delivery,33127,Disputed,0,1
332-87-5044,Ambrose,Brown,xxxx-xxxx-xxxx-1757,b121b83c-4b23-461d-973e-ea2860d65671,Actor,12345789030,3739,4/21/2019,4/25/2019,4/29/2019,Sony,Sony,tv,Sony,5,3739,Delivery,33127,Disputed,0,1
404-94-4196,Crawford,Swaniawski,xxxx-xxxx-xxxx-7568,6ca1337d-c6a0-4808-89b5-c3cf4fc5b9d3,Actor,12345789030,3942,11/10/2019,11/14/2019,11/18/2019,Sony,Sony,tv,Sony,5,3942,Delivery,33127,Disputed,0,1
368-70-6925,Savanna,Muller,xxxx-xxxx-xxxx-8792,abc9aef0-aca9-47ea-9c2b-c0abdfda88d5,Actor,12345789030,3970,12/8/2019,12/12/2019,12/16/2019,Sony,Sony,tv,Sony,5,3970,Delivery,33127,Disputed,0,1
594-14-6161,Kayley,O'Hara,xxxx-xxxx-xxxx-3439,4891ea55-d23e-4566-8b24-dd5a931fc18a,Actor,12345789030,4897,12/28/2018,1/1/2019,1/5/2019,Sony,Sony,tv,Sony,5,4897,Delivery,33127,Disputed,0,1
674-87-1189,Sincere,Green,xxxx-xxxx-xxxx-8563,727886d3-1f42-4e68-8791-8f219272ef22,Actor,12345789030,4981,2/27/2018,3/3/2018,3/7/2018,Sony,Sony,tv,Sony,5,4981,Delivery,33127,Disputed,0,1
814-90-5222,Valentine,Grant,xxxx-xxxx-xxxx-8495,8bd8faba-08b1-467e-b020-61e8563a984a,Actor,12345789030,5780,12/3/2020,12/7/2020,12/11/2020,Sony,Sony,tv,Sony,5,5780,Delivery,33127,Disputed,0,1
501-12-0280,Katelin,Lowe,xxxx-xxxx-xxxx-1067,33a0781d-b7a4-47a7-bc97-6d32b7352229,Actor,12345789030,6612,9/20/2019,9/24/2019,9/28/2019,Sony,Sony,tv,Sony,5,6612,Delivery,33127,Disputed,0,1
562-63-4977,Orion,Huels,xxxx-xxxx-xxxx-9812,9f584d35-5018-4d41-a45c-28a45d8263c8,Actor,12345789030,7135,9/23/2019,9/27/2019,10/1/2019,Sony,Sony,tv,Sony,5,7135,Delivery,33127,Disputed,0,1
336-99-2730,Kaylie,Friesen,xxxx-xxxx-xxxx-6250,81327689-b4d4-4267-b746-64623da36910,Actor,12345789030,7618,12/28/2018,1/1/2019,1/5/2019,Sony,Sony,tv,Sony,5,7618,Delivery,33127,Disputed,0,1
448-03-4107,Toni,Runolfsdottir,xxxx-xxxx-xxxx-9627,ed1eec83-c016-44f4-b1e9-b8a4d1696310,Actor,12345789030,8062,11/2/2018,11/6/2018,11/10/2018,Sony,Sony,tv,Sony,5,8062,Delivery,33127,Disputed,0,1
253-73-5447,Alexandria,West,xxxx-xxxx-xxxx-9541,566acf1d-f9f5-4c45-aa6b-d346bc475cad,Actor,12345789030,8146,12/5/2018,12/9/2018,12/13/2018,Sony,Sony,tv,Sony,5,8146,Delivery,33127,Disputed,0,1
061-96-7709,Vicente,Connelly,xxxx-xxxx-xxxx-0178,80ab209b-b0f5-4365-8e72-45819e1638fc,Actor,12345789030,8578,1/28/2020,2/1/2020,2/5/2020,Sony,Sony,tv,Sony,5,8578,Delivery,33127,Disputed,0,1
807-59-9227,Keira,Keebler,xxxx-xxxx-xxxx-6489,f1b5b80b-5de5-4d49-8bcb-113a2b9dc0d5,Actor,12345789030,8945,9/12/2020,9/16/2020,9/20/2020,Sony,Sony,tv,Sony,5,8945,Delivery,33127,Disputed,0,1
246-34-8914,Marvin,Bode,xxxx-xxxx-xxxx-1063,843b48c1-1b79-42c0-b708-30cfa588ca3d,Actor,12345789030,8973,11/7/2020,11/11/2020,11/15/2020,Sony,Sony,tv,Sony,5,8973,Delivery,33127,Disputed,0,1
510-62-5724,Anabelle,Nitzsche,xxxx-xxxx-xxxx-2123,52f9463a-6626-46ac-bb52-d52d44407d77,Actor,12345789030,9412,12/8/2019,12/12/2019,12/16/2019,Sony,Sony,tv,Sony,5,9412,Delivery,33127,Disputed,0,1
368-61-9259,Guillermo,Torp,xxxx-xxxx-xxxx-0583,0aa18022-8fda-4959-bc7e-055c24b35d9b,Actor,12345789030,10069,4/2/2018,4/6/2018,4/10/2018,Sony,Sony,tv,Sony,5,10069,Delivery,33127,Disputed,0,1
358-95-0928,Anita,Fay,xxxx-xxxx-xxxx-1361,7f8c21da-1349-4b07-842c-ce72b4742407,Actor,12345789030,10783,11/2/2018,11/6/2018,11/10/2018,Sony,Sony,tv,Sony,5,10783,Delivery,33127,Disputed,0,1
783-21-0984,Adriel,Durgan,xxxx-xxxx-xxxx-0554,3a47643d-97ff-4130-9531-5ea7e97c0c56,Actor,12345789030,10844,12/22/2018,12/26/2018,12/30/2018,Sony,Sony,tv,Sony,5,10844,Delivery,33127,Disputed,0,1
669-10-0066,Aryanna,Ondricka,xxxx-xxxx-xxxx-3522,52644e56-5e25-487f-8f54-25bc5418fa13,Actor,12345789030,11123,8/26/2020,8/30/2020,9/3/2020,Sony,Sony,tv,Sony,5,11123,Delivery,33127,Disputed,0,1
631-16-1132,Chesley,Stanton,xxxx-xxxx-xxxx-6823,1684e840-f287-4578-b709-822567d6bfa7,Actor,12345789030,11643,6/27/2020,7/1/2020,7/5/2020,Sony,Sony,tv,Sony,5,11643,Delivery,33127,Disputed,0,1
552-42-0806,Quincy,Durgan,xxxx-xxxx-xxxx-6758,7acb5f15-ea7d-4057-8240-b374cd071d5b,Actor,12345789030,11784,12/21/2020,12/25/2020,12/29/2020,Sony,Sony,tv,Sony,5,11784,Delivery,33127,Disputed,0,1
358-95-0928,Anita,Fay,xxxx-xxxx-xxxx-1361,238d31dc-eb69-4bd6-9fb8-c60762747c9b,Actor,12345789030,12189,1/27/2019,1/31/2019,2/4/2019,Sony,Sony,tv,Sony,5,12189,Delivery,33127,Disputed,0,1
196-38-7557,Enid,Toy,xxxx-xxxx-xxxx-7371,4fc91b0d-3615-4016-8dee-c3c6171c0da3,Actor,12345789030,12672,11/20/2019,11/24/2019,11/28/2019,Sony,Sony,tv,Sony,5,12672,Delivery,33127,Disputed,0,1
350-52-4060,Lurline,Runolfsdottir,xxxx-xxxx-xxxx-4229,bb7297bc-e47c-4d0c-b582-1aafcebb03e7,Student,12345789031,603,5/3/2020,5/7/2020,5/11/2020,vr7,VR7,vr,VR7,5,603,Delivery,33127,Approved,0,0
350-52-4060,Lurline,Runolfsdottir,xxxx-xxxx-xxxx-4229,cde44d2c-e10e-4d34-bd08-9ff0a32165bb,Student,12345789031,777,7/30/2020,8/3/2020,8/7/2020,vr7,VR7,vr,VR7,5,777,Delivery,33127,Approved,0,0
350-78-9817,Dakota,Kunze,xxxx-xxxx-xxxx-2840,df7ca548-927f-4327-a65b-f2e284b47423,Student,12345789031,1491,3/7/2019,3/11/2019,3/15/2019,vr7,VR7,vr,VR7,5,1491,Delivery,33127,Approved,0,0
745-46-0131,Calista,Blick,xxxx-xxxx-xxxx-1941,74cf5dad-23ff-4568-bce4-65b6490d8eba,Student,12345789031,1840,1/26/2018,1/30/2018,2/3/2018,vr7,VR7,vr,VR7,5,1840,Delivery,33127,Approved,0,0
669-10-0066,Aryanna,Ondricka,xxxx-xxxx-xxxx-3522,7f6a3955-39e1-4b1b-97b9-55434622387c,Student,12345789031,3447,10/12/2020,10/16/2020,10/20/2020,vr7,VR7,vr,VR7,5,3447,Delivery,33127,Approved,0,0
262-49-5850,Jerald,Rowe,xxxx-xxxx-xxxx-5778,cdba80a8-3748-4874-9656-264b1e5e4cb2,Student,12345789031,3566,11/13/2020,11/17/2020,11/21/2020,vr7,VR7,vr,VR7,5,3566,Delivery,33127,Approved,0,0
529-61-6842,Ines,Funk,xxxx-xxxx-xxxx-8335,f7d2433a-0362-47fd-9e03-ce7b1d3d188f,Student,12345789031,3768,5/20/2019,5/24/2019,5/28/2019,vr7,VR7,vr,VR7,5,3768,Delivery,33127,Approved,0,0
599-10-5057,Nigel,Adams,xxxx-xxxx-xxxx-1481,0bd78111-c304-45dd-ab8b-7588506f1d0e,Student,12345789031,3909,10/8/2019,10/12/2019,10/16/2019,vr7,VR7,vr,VR7,5,3909,Delivery,33127,Approved,0,0
843-06-1764,Jerome,Bernhard,xxxx-xxxx-xxxx-9956,136f8d3b-6997-4ccd-ac59-4b3099a24852,Student,12345789031,4780,9/2/2018,9/6/2018,9/10/2018,vr7,VR7,vr,VR7,5,4780,Delivery,33127,Approved,0,0
448-03-4107,Toni,Runolfsdottir,xxxx-xxxx-xxxx-9627,97934074-a9c8-4e5d-a105-249aebe2c6fd,Student,12345789031,5005,2/18/2018,2/22/2018,2/26/2018,vr7,VR7,vr,VR7,5,5005,Delivery,33127,Approved,0,0
807-59-9227,Keira,Keebler,xxxx-xxxx-xxxx-6489,d0469a54-ca55-4c50-be33-3ce6cf9f2e8f,Student,12345789031,5638,7/14/2020,7/18/2020,7/22/2020,vr7,VR7,vr,VR7,5,5638,Delivery,33127,Approved,0,0
649-15-3076,Alene,Wilkinson,xxxx-xxxx-xxxx-4411,3451cf46-1935-4eb6-8966-0b276e8064f4,Student,12345789031,5869,2/20/2020,2/24/2020,2/28/2020,vr7,VR7,vr,VR7,5,5869,Delivery,33127,Approved,0,0
471-35-0901,Dayana,Champlin,xxxx-xxxx-xxxx-4027,5a7c0f47-bd32-4205-8061-55dfbe6bab41,Student,12345789031,5979,2/27/2020,3/2/2020,3/6/2020,vr7,VR7,vr,VR7,5,5979,Delivery,33127,Approved,0,0
814-90-5222,Valentine,Grant,xxxx-xxxx-xxxx-8495,772b1dc9-8cee-4cb2-b513-d6c7d349e0d8,Student,12345789031,6731,1/27/2019,1/31/2019,2/4/2019,vr7,VR7,vr,VR7,5,6731,Delivery,33127,Approved,0,0
859-36-6734,Gregoria,Dibbert,xxxx-xxxx-xxxx-3580,da73a832-9d32-47f6-87e0-343975d3d5da,Student,12345789031,6933,3/7/2019,3/11/2019,3/15/2019,vr7,VR7,vr,VR7,5,6933,Delivery,33127,Approved,0,0
471-35-0901,Dayana,Champlin,xxxx-xxxx-xxxx-4027,598546b7-fdc6-4214-afdf-446c0ba0c4de,Student,12345789031,7046,7/4/2019,7/8/2019,7/12/2019,vr7,VR7,vr,VR7,5,7046,Delivery,33127,Approved,0,0
814-90-5222,Valentine,Grant,xxxx-xxxx-xxxx-8495,b91666b3-8c96-4f29-b814-21771b84520d,Student,12345789031,7821,2/23/2018,2/27/2018,3/3/2018,vr7,VR7,vr,VR7,5,7821,Delivery,33127,Approved,0,0
261-46-4815,Emilio,Thompson,xxxx-xxxx-xxxx-8504,da26eadf-6e5b-4283-a48c-d4aaaba85374,Student,12345789031,7945,6/20/2018,6/24/2018,6/28/2018,vr7,VR7,vr,VR7,5,7945,Delivery,33127,Approved,0,0
420-37-3504,Brenden,Mueller,xxxx-xxxx-xxxx-2520,8ad12470-2df4-4035-ad0d-74ee97fe5d85,Student,12345789031,9328,9/15/2019,9/19/2019,9/23/2019,vr7,VR7,vr,VR7,5,9328,Delivery,33127,Approved,0,0
350-52-4060,Lurline,Runolfsdottir,xxxx-xxxx-xxxx-4229,883e75e5-7f45-431d-b19f-b6cd2a80f863,Student,12345789031,10211,8/22/2018,8/26/2018,8/30/2018,vr7,VR7,vr,VR7,5,10211,Delivery,33127,Approved,0,0
653-10-2162,Lorenza,Bahringer,xxxx-xxxx-xxxx-5342,2ab548b4-b387-4349-a63a-cb2064301a1e,Student,12345789031,10239,9/19/2018,9/23/2018,9/27/2018,vr7,VR7,vr,VR7,5,10239,Delivery,33127,Approved,0,0
783-21-0984,Adriel,Durgan,xxxx-xxxx-xxxx-0554,0902390e-f888-4041-b717-986417069925,Student,12345789031,10272,10/22/2018,10/26/2018,10/30/2018,vr7,VR7,vr,VR7,5,10272,Delivery,33127,Approved,0,0
859-36-6734,Gregoria,Dibbert,xxxx-xxxx-xxxx-3580,3dee707e-8ab8-4cc4-a388-432a6d794d1c,Student,12345789031,11212,11/23/2020,11/27/2020,12/1/2020,vr7,VR7,vr,VR7,5,11212,Delivery,33127,Approved,0,0
196-80-1029,Josianne,Jones,xxxx-xxxx-xxxx-5381,25580b62-0dc3-4222-9811-c031e59f241b,Student,12345789031,11322,2/14/2020,2/18/2020,2/22/2020,vr7,VR7,vr,VR7,5,11322,Delivery,33127,Approved,0,0
859-31-6051,Tia,Pacocha,xxxx-xxxx-xxxx-0439,088c5c7c-d16c-4d72-8c3a-c18c13d96a93,Student,12345789031,11695,11/9/2020,11/13/2020,11/17/2020,vr7,VR7,vr,VR7,5,11695,Delivery,33127,Approved,0,0
364-54-1766,Donavon,Dicki,xxxx-xxxx-xxxx-3909,9e84f95c-9a20-4d2e-a3e3-0a4658172a14,Student,12345789031,11898,4/17/2019,4/21/2019,4/25/2019,vr7,VR7,vr,VR7,5,11898,Delivery,33127,Approved,0,0
842-18-3698,Jacynthe,Rodriguez,xxxx-xxxx-xxxx-7548,dece102f-9bd0-4d0d-83fa-5d01c26b4761,Student,12345789031,12100,11/5/2019,11/9/2019,11/13/2019,vr7,VR7,vr,VR7,5,12100,Delivery,33127,Approved,0,0
444-38-9765,Kenny,Collier,xxxx-xxxx-xxxx-6872,e885341f-6ac5-4b38-8f1e-ae36c2896290,Student,12345789031,12875,6/26/2018,6/30/2018,7/4/2018,vr7,VR7,vr,VR7,5,12875,Delivery,33127,Approved,0,0
471-35-0901,Dayana,Champlin,xxxx-xxxx-xxxx-4027,9729d7e5-4862-4bf3-95dd-7f8fd22a20fd,Student,12345789031,12932,8/22/2018,8/26/2018,8/30/2018,vr7,VR7,vr,VR7,5,12932,Delivery,33127,Approved,0,0
859-31-6051,Tia,Pacocha,xxxx-xxxx-xxxx-0439,52e5dabd-b237-4bf1-8287-6d2eef66cc94,Actor,12345789032,550,2/20/2020,2/24/2020,2/28/2020,fit4,Fitbit large,fitness,Fitbit large,5,550,Pickup,33127,Disputed,0,1
841-17-0206,Blair,Bogisich,xxxx-xxxx-xxxx-0611,28df8681-714d-4035-bda6-df04aa94a7c5,Lawyer,12345789032,716,9/9/2020,9/13/2020,9/17/2020,fit3,Fitbit small,fitness,Fitbit small,3,716,Pickup,33127,Disputed,1,1
859-36-6734,Gregoria,Dibbert,xxxx-xxxx-xxxx-3580,755e0e98-64e3-4a34-bc2f-370f9a0d79f9,Lawyer,12345789032,744,11/13/2020,11/17/2020,11/21/2020,fit3,Fitbit small,fitness,Fitbit small,3,744,Pickup,33127,Disputed,1,1
368-61-9259,Guillermo,Torp,xxxx-xxxx-xxxx-0583,875d6683-b3e6-483b-b4dc-9cebaa129217,Actor,12345789032,982,3/16/2019,3/20/2019,3/24/2019,fit4,Fitbit large,fitness,Fitbit large,5,982,Pickup,33127,Disputed,0,1
676-23-8589,Albert,Durgan,xxxx-xxxx-xxxx-7128,f8e230d1-a05c-4202-9254-55ad1bb1f193,Lawyer,12345789032,1099,7/11/2019,7/15/2019,7/19/2019,fit3,Fitbit small,fitness,Fitbit small,3,1099,Pickup,33127,Disputed,1,1
745-46-0131,Calista,Blick,xxxx-xxxx-xxxx-1941,01b27c2d-bf2b-4fbc-930a-93dd0502c3d3,Lawyer,12345789032,1183,10/3/2019,10/7/2019,10/11/2019,fit3,Fitbit small,fitness,Fitbit small,3,1183,Pickup,33127,Disputed,1,1
086-26-5211,Werner,Okuneva,xxxx-xxxx-xxxx-4753,d34dc4f2-aacc-4b9d-bcfb-d7819fc733e3,Actor,12345789032,1207,10/27/2019,10/31/2019,11/4/2019,fit4,Fitbit large,fitness,Fitbit large,5,1207,Pickup,33127,Disputed,0,1
631-97-3819,Eli,Nitzsche,xxxx-xxxx-xxxx-4641,b3b4f3e8-0b7d-4345-8ef7-968a71b21747,Actor,12345789032,1982,6/17/2018,6/21/2018,6/25/2018,fit4,Fitbit large,fitness,Fitbit large,5,1982,Pickup,33127,Disputed,0,1
893-16-8438,Jevon,Feil,xxxx-xxxx-xxxx-4463,dda6a10d-1566-4093-af2a-2bea28fe6539,Actor,12345789032,2010,7/15/2018,7/19/2018,7/23/2018,fit4,Fitbit large,fitness,Fitbit large,5,2010,Pickup,33127,Disputed,0,1
009-71-7311,Angela,Lowe,xxxx-xxxx-xxxx-3254,beb448c4-6792-4a0f-837b-8567f07fb3e6,Lawyer,12345789032,2043,8/17/2018,8/21/2018,8/25/2018,fit3,Fitbit small,fitness,Fitbit small,3,2043,Pickup,33127,Disputed,1,1
196-38-7557,Enid,Toy,xxxx-xxxx-xxxx-7371,aaa8e229-59ca-480a-979e-daa957abed95,Lawyer,12345789032,3248,2/7/2020,2/11/2020,2/15/2020,fit3,Fitbit small,fitness,Fitbit small,3,3248,Pickup,33127,Disputed,1,1
674-87-1189,Sincere,Green,xxxx-xxxx-xxxx-8563,4973b76f-f6f1-4671-b494-428cad04a6ac,Actor,12345789032,3337,6/18/2020,6/22/2020,6/26/2020,fit4,Fitbit large,fitness,Fitbit large,5,3337,Pickup,33127,Disputed,0,1
784-86-9661,Jessika,Breitenberg,xxxx-xxxx-xxxx-9408,1f066147-6e03-4abc-9abd-7a58a193e66f,Lawyer,12345789032,3820,7/11/2019,7/15/2019,7/19/2019,fit3,Fitbit small,fitness,Fitbit small,3,3820,Pickup,33127,Disputed,1,1
732-37-2286,Eric,Keebler,xxxx-xxxx-xxxx-6295,f3f26898-2e25-4453-aeef-755b305d3c6e,Actor,12345789032,4023,1/21/2019,1/25/2019,1/29/2019,fit4,Fitbit large,fitness,Fitbit large,5,4023,Pickup,33127,Disputed,0,1
336-99-2730,Kaylie,Friesen,xxxx-xxxx-xxxx-6250,9a2a40bf-6de7-4832-9b07-60e2817c7767,Actor,12345789032,4080,2/8/2019,2/12/2019,2/16/2019,fit4,Fitbit large,fitness,Fitbit large,5,4080,Pickup,33127,Disputed,0,1
